First,Second,Mean,Type,Cal.,Latitude,Longitude,Mean time,Local time,Latitude,Longitude
11/9/2009 12:04,11/9/2009 16:36,11/9/2009 14:20,Midnight,-6.2,-62.442,140.971,11/9/2009 8:28,2009-11-09 17:44,-61.925,138.966
11/9/2009 16:36,11/10/2009 12:12,11/10/2009 2:24,Midday,-6.2,-62.666,139.983,,,,
11/10/2009 12:12,11/10/2009 17:34,11/10/2009 14:53,Midnight,-6.2,-59.964,132.746,11/10/2009 8:39,2009-11-10 17:44,-61.315,136.364
11/10/2009 17:34,11/11/2009 13:32,11/11/2009 3:33,Midday,-6.2,-63.070,122.760,,,,
11/11/2009 13:32,11/11/2009 17:48,11/11/2009 15:40,Midnight,-6.2,-62.359,121.024,11/11/2009 9:37,2009-11-11 17:44,-62.715,121.892
11/11/2009 17:48,11/12/2009 14:02,11/12/2009 3:55,Midday,-6.2,-63.243,117.290,,,,
11/12/2009 14:02,11/12/2009 18:15,11/12/2009 16:09,Midnight,-6.2,-62.117,113.806,11/12/2009 10:02,2009-11-12 17:44,-62.680,115.548
11/12/2009 18:15,11/13/2009 12:23,11/13/2009 3:19,Midday,-6.2,-57.570,126.322,,,,
11/13/2009 12:23,11/13/2009 18:35,11/13/2009 15:29,Midnight,-6.2,-56.059,123.840,11/13/2009 9:24,2009-11-13 17:45,-56.815,125.081
11/13/2009 18:35,11/14/2009 11:12,11/14/2009 2:54,Midday,-6.2,-50.142,132.608,,,,
11/14/2009 11:12,11/14/2009 18:47,11/14/2009 15:00,Midnight,-6.2,-48.423,131.128,11/14/2009 8:57,2009-11-14 17:44,-49.282,131.868
11/14/2009 18:47,11/15/2009 11:13,11/15/2009 3:00,Midday,-6.2,-48.513,131.148,,,,
11/15/2009 11:13,11/15/2009 19:03,11/15/2009 15:08,Midnight,-6.2,-46.445,129.170,11/15/2009 9:04,2009-11-15 17:45,-47.479,130.159
11/15/2009 19:03,11/16/2009 11:00,11/16/2009 3:02,Midday,-6.2,-44.797,130.692,,,,
11/16/2009 11:00,11/16/2009 19:08,11/16/2009 15:04,Midnight,-6.2,-43.791,130.215,11/16/2009 9:03,2009-11-16 17:45,-44.294,130.454
11/16/2009 19:08,11/17/2009 11:30,11/17/2009 3:19,Midday,-6.2,-47.370,126.490,,,,
11/17/2009 11:30,11/17/2009 19:25,11/17/2009 15:28,Midnight,-6.2,-45.015,124.265,11/17/2009 9:24,2009-11-17 17:45,-46.193,125.377
11/17/2009 19:25,11/18/2009 11:03,11/18/2009 3:14,Midday,-6.2,-41.319,127.790,,,,
11/18/2009 11:03,11/18/2009 19:15,11/18/2009 15:09,Midnight,-6.2,-42.571,129.067,11/18/2009 9:12,2009-11-18 17:45,-41.945,128.429
11/18/2009 19:15,11/19/2009 11:22,11/19/2009 3:19,Midday,-6.2,-45.056,126.595,,,,
11/19/2009 11:22,11/19/2009 19:45,11/19/2009 15:34,Midnight,-6.2,-40.514,122.874,11/19/2009 9:26,2009-11-19 17:45,-42.785,124.734
11/19/2009 19:45,11/20/2009 11:22,11/20/2009 3:34,Midday,-6.2,-40.668,122.903,,,,
11/20/2009 11:22,11/20/2009 19:10,11/20/2009 15:16,Midnight,-6.2,-45.052,127.432,11/20/2009 9:25,2009-11-20 17:46,-42.860,125.167
11/20/2009 19:10,11/21/2009 11:13,11/21/2009 3:12,Midday,-6.2,-43.934,128.463,,,,
11/21/2009 11:13,11/21/2009 18:47,11/21/2009 15:00,Midnight,-6.2,-46.380,131.494,11/21/2009 9:06,2009-11-21 17:46,-45.157,129.978
11/21/2009 18:47,11/22/2009 11:12,11/22/2009 3:00,Midday,-6.2,-46.260,131.526,,,,
11/22/2009 11:12,11/22/2009 17:53,11/22/2009 14:33,Midnight,-6.2,-51.103,138.309,11/22/2009 8:46,2009-11-22 17:46,-48.682,134.917
11/22/2009 17:53,11/23/2009 10:50,11/23/2009 2:22,Midday,-6.2,-49.249,141.092,,,,
11/23/2009 10:50,11/23/2009 16:18,11/23/2009 13:34,Midnight,-6.2,-55.880,153.125,11/23/2009 7:58,2009-11-23 17:46,-52.565,147.108
11/23/2009 16:18,11/24/2009 10:59,11/24/2009 1:39,Midday,-6.2,-56.347,151.911,,,,
11/24/2009 10:59,11/24/2009 15:04,11/24/2009 13:01,Midnight,-6.2,-59.360,161.445,11/24/2009 7:20,2009-11-24 17:47,-57.854,156.678
11/24/2009 15:04,11/25/2009 11:53,11/25/2009 1:28,Midday,-6.2,-60.864,154.734,,,,
11/25/2009 11:53,11/25/2009 14:27,11/25/2009 13:10,Midnight,-6.2,-61.539,159.271,11/25/2009 7:19,2009-11-25 17:47,-61.201,157.002
11/25/2009 14:27,11/26/2009 12:43,11/26/2009 1:35,Midday,-6.2,-62.310,153.061,,,,
11/26/2009 12:43,11/26/2009 14:33,11/26/2009 13:38,Midnight,-6.2,-62.057,152.351,11/26/2009 7:36,2009-11-26 17:47,-62.183,152.706
11/26/2009 14:33,11/27/2009 12:36,11/27/2009 1:35,Midday,-6.2,-61.955,153.141,,,,
11/27/2009 12:36,11/27/2009 13:24,11/27/2009 13:00,Midnight,-6.2,-62.461,161.930,11/27/2009 7:17,2009-11-27 17:48,-62.208,157.536
